pdf_url,year,journal,Answer,id,page
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296663_wo_cover_page-4.pdf',1968,RES,1.0,2296663,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296663_wo_cover_page-8.pdf',1968,RES,1.0,2296663,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296663_wo_cover_page-9.pdf',1968,RES,1.0,2296663,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296663_wo_cover_page-11.pdf',1968,RES,1.0,2296663,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296663_wo_cover_page-12.pdf',1968,RES,1.0,2296663,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296663_wo_cover_page-13.pdf',1968,RES,1.0,2296663,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885898_wo_cover_page-3.pdf',1968,QJE,1.0,1885898,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885898_wo_cover_page-6.pdf',1968,QJE,1.0,1885898,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296542_wo_cover_page-8.pdf',1968,RES,1.0,2296542,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296542_wo_cover_page-13.pdf',1968,RES,1.0,2296542,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296542_wo_cover_page-14.pdf',1968,RES,1.0,2296542,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296542_wo_cover_page-15.pdf',1968,RES,3.0,2296542,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296766_wo_cover_page-9.pdf',1968,RES,1.0,2296766,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296766_wo_cover_page-10.pdf',1968,RES,1.0,2296766,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296766_wo_cover_page-19.pdf',1968,RES,1.0,2296766,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879515_wo_cover_page-5.pdf',1968,QJE,1.0,1879515,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879515_wo_cover_page-7.pdf',1968,QJE,1.0,1879515,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879515_wo_cover_page-9.pdf',1968,QJE,1.0,1879515,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879523_wo_cover_page-1.pdf',1968,QJE,1.0,1879523,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296549_wo_cover_page-7.pdf',1968,RES,1.0,2296549,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296549_wo_cover_page-12.pdf',1968,RES,1.0,2296549,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296774_wo_cover_page-1.pdf',1968,RES,1.0,2296774,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296774_wo_cover_page-2.pdf',1968,RES,1.0,2296774,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296774_wo_cover_page-3.pdf',1968,RES,1.0,2296774,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2974410_wo_cover_page-4.pdf',1968,RES,1.0,2974410,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2974410_wo_cover_page-6.pdf',1968,RES,2.0,2974410,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2974410_wo_cover_page-10.pdf',1968,RES,1.0,2974410,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2974410_wo_cover_page-11.pdf',1968,RES,1.0,2974410,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885901_wo_cover_page-2.pdf',1968,QJE,1.0,1885901,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296544_wo_cover_page-2.pdf',1968,RES,1.0,2296544,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296544_wo_cover_page-3.pdf',1968,RES,1.0,2296544,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296544_wo_cover_page-5.pdf',1968,RES,2.0,2296544,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296544_wo_cover_page-6.pdf',1968,RES,1.0,2296544,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296544_wo_cover_page-7.pdf',1968,RES,1.0,2296544,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296547_wo_cover_page-6.pdf',1968,RES,2.0,2296547,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296547_wo_cover_page-7.pdf',1968,RES,2.0,2296547,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885896_wo_cover_page-12.pdf',1968,QJE,1.0,1885896,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885896_wo_cover_page-13.pdf',1968,QJE,1.0,1885896,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885894_wo_cover_page-12.pdf',1968,QJE,1.0,1885894,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885894_wo_cover_page-15.pdf',1968,QJE,1.0,1885894,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885894_wo_cover_page-16.pdf',1968,QJE,1.0,1885894,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885893_wo_cover_page-19.pdf',1968,QJE,1.0,1885893,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2974406_wo_cover_page-6.pdf',1968,RES,1.0,2974406,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2974406_wo_cover_page-7.pdf',1968,RES,1.0,2974406,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296661_wo_cover_page-3.pdf',1968,RES,1.0,2296661,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296661_wo_cover_page-7.pdf',1968,RES,1.0,2296661,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296661_wo_cover_page-9.pdf',1968,RES,1.0,2296661,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296772_wo_cover_page-7.pdf',1968,RES,1.0,2296772,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296772_wo_cover_page-9.pdf',1968,RES,1.0,2296772,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879513_wo_cover_page-6.pdf',1968,QJE,1.0,1879513,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879513_wo_cover_page-10.pdf',1968,QJE,1.0,1879513,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882246_wo_cover_page-6.pdf',1968,QJE,1.0,1882246,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882246_wo_cover_page-11.pdf',1968,QJE,1.0,1882246,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882246_wo_cover_page-15.pdf',1968,QJE,1.0,1882246,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-5.pdf',1968,RES,1.0,2296660,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-6.pdf',1968,RES,1.0,2296660,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-12.pdf',1968,RES,2.0,2296660,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-13.pdf',1968,RES,3.0,2296660,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-15.pdf',1968,RES,1.0,2296660,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-16.pdf',1968,RES,1.0,2296660,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-17.pdf',1968,RES,1.0,2296660,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296660_wo_cover_page-18.pdf',1968,RES,2.0,2296660,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885895_wo_cover_page-6.pdf',1968,QJE,1.0,1885895,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879599_wo_cover_page-5.pdf',1968,QJE,1.0,1879599,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879599_wo_cover_page-9.pdf',1968,QJE,2.0,1879599,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879599_wo_cover_page-11.pdf',1968,QJE,1.0,1879599,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879599_wo_cover_page-12.pdf',1968,QJE,2.0,1879599,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879599_wo_cover_page-16.pdf',1968,QJE,1.0,1879599,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885458_wo_cover_page-4.pdf',1969,QJE,1.0,1885458,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885458_wo_cover_page-6.pdf',1969,QJE,2.0,1885458,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296344_wo_cover_page-3.pdf',1969,RES,1.0,2296344,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296344_wo_cover_page-4.pdf',1969,RES,1.0,2296344,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296344_wo_cover_page-7.pdf',1969,RES,1.0,2296344,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296344_wo_cover_page-9.pdf',1969,RES,1.0,2296344,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883991_wo_cover_page-10.pdf',1969,QJE,1.0,1883991,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883991_wo_cover_page-11.pdf',1969,QJE,1.0,1883991,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883991_wo_cover_page-12.pdf',1969,QJE,1.0,1883991,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296839_wo_cover_page-2.pdf',1969,RES,1.0,2296839,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296839_wo_cover_page-4.pdf',1969,RES,1.0,2296839,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296839_wo_cover_page-5.pdf',1969,RES,1.0,2296839,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296839_wo_cover_page-7.pdf',1969,RES,2.0,2296839,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296839_wo_cover_page-8.pdf',1969,RES,2.0,2296839,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296839_wo_cover_page-11.pdf',1969,RES,1.0,2296839,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-4.pdf',1969,QJE,1.0,1885452,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-5.pdf',1969,QJE,1.0,1885452,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-7.pdf',1969,QJE,1.0,1885452,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-8.pdf',1969,QJE,1.0,1885452,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-9.pdf',1969,QJE,1.0,1885452,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-16.pdf',1969,QJE,2.0,1885452,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885452_wo_cover_page-18.pdf',1969,QJE,1.0,1885452,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296473_wo_cover_page-3.pdf',1969,RES,1.0,2296473,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296473_wo_cover_page-8.pdf',1969,RES,1.0,2296473,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296473_wo_cover_page-12.pdf',1969,RES,1.0,2296473,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880533_wo_cover_page-3.pdf',1969,QJE,1.0,1880533,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880533_wo_cover_page-5.pdf',1969,QJE,1.0,1880533,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885450_wo_cover_page-11.pdf',1969,QJE,1.0,1885450,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885450_wo_cover_page-13.pdf',1969,QJE,1.0,1885450,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885450_wo_cover_page-14.pdf',1969,QJE,1.0,1885450,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883090_wo_cover_page-1.pdf',1969,QJE,1.0,1883090,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883992_wo_cover_page-4.pdf',1969,QJE,1.0,1883992,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883992_wo_cover_page-5.pdf',1969,QJE,1.0,1883992,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883992_wo_cover_page-6.pdf',1969,QJE,1.0,1883992,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883992_wo_cover_page-13.pdf',1969,QJE,1.0,1883992,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880528_wo_cover_page-9.pdf',1969,QJE,1.0,1880528,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296429_wo_cover_page-5.pdf',1969,RES,1.0,2296429,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296429_wo_cover_page-6.pdf',1969,RES,1.0,2296429,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296429_wo_cover_page-7.pdf',1969,RES,1.0,2296429,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296429_wo_cover_page-11.pdf',1969,RES,1.0,2296429,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296429_wo_cover_page-14.pdf',1969,RES,1.0,2296429,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296429_wo_cover_page-17.pdf',1969,RES,1.0,2296429,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885455_wo_cover_page-1.pdf',1969,QJE,1.0,1885455,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885455_wo_cover_page-3.pdf',1969,QJE,1.0,1885455,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883081_wo_cover_page-8.pdf',1969,QJE,1.0,1883081,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883081_wo_cover_page-10.pdf',1969,QJE,1.0,1883081,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883081_wo_cover_page-11.pdf',1969,QJE,1.0,1883081,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883081_wo_cover_page-16.pdf',1969,QJE,1.0,1883081,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296836_wo_cover_page-9.pdf',1969,RES,1.0,2296836,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296470_wo_cover_page-1.pdf',1969,RES,1.0,2296470,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296470_wo_cover_page-3.pdf',1969,RES,1.0,2296470,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296470_wo_cover_page-4.pdf',1969,RES,1.0,2296470,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296837_wo_cover_page-4.pdf',1969,RES,1.0,2296837,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296351_wo_cover_page-2.pdf',1969,RES,2.0,2296351,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296351_wo_cover_page-4.pdf',1969,RES,1.0,2296351,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296351_wo_cover_page-5.pdf',1969,RES,1.0,2296351,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883086_wo_cover_page-7.pdf',1969,QJE,1.0,1883086,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883086_wo_cover_page-9.pdf',1969,QJE,1.0,1883086,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885456_wo_cover_page-14.pdf',1969,QJE,1.0,1885456,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296433_wo_cover_page-6.pdf',1969,RES,1.0,2296433,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296433_wo_cover_page-7.pdf',1969,RES,1.0,2296433,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296433_wo_cover_page-10.pdf',1969,RES,1.0,2296433,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885454_wo_cover_page-2.pdf',1969,QJE,1.0,1885454,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883087_wo_cover_page-5.pdf',1969,QJE,1.0,1883087,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880538_wo_cover_page-2.pdf',1969,QJE,2.0,1880538,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880538_wo_cover_page-3.pdf',1969,QJE,2.0,1880538,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880530_wo_cover_page-1.pdf',1969,QJE,1.0,1880530,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296337_wo_cover_page-3.pdf',1969,RES,1.0,2296337,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883084_wo_cover_page-2.pdf',1969,QJE,1.0,1883084,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883084_wo_cover_page-3.pdf',1969,QJE,1.0,1883084,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883084_wo_cover_page-7.pdf',1969,QJE,1.0,1883084,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296468_wo_cover_page-12.pdf',1969,RES,1.0,2296468,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296471_wo_cover_page-5.pdf',1969,RES,2.0,2296471,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296472_wo_cover_page-0.pdf',1969,RES,1.0,2296472,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296833_wo_cover_page-2.pdf',1969,RES,2.0,2296833,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296833_wo_cover_page-6.pdf',1969,RES,1.0,2296833,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296833_wo_cover_page-9.pdf',1969,RES,1.0,2296833,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883998_wo_cover_page-1.pdf',1969,QJE,1.0,1883998,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883998_wo_cover_page-3.pdf',1969,QJE,1.0,1883998,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883998_wo_cover_page-4.pdf',1969,QJE,1.0,1883998,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883998_wo_cover_page-5.pdf',1969,QJE,1.0,1883998,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883998_wo_cover_page-7.pdf',1969,QJE,1.0,1883998,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880527_wo_cover_page-18.pdf',1969,QJE,1.0,1880527,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880527_wo_cover_page-19.pdf',1969,QJE,1.0,1880527,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880526_wo_cover_page-8.pdf',1969,QJE,1.0,1880526,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880526_wo_cover_page-17.pdf',1969,QJE,1.0,1880526,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296432_wo_cover_page-6.pdf',1969,RES,1.0,2296432,6
https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296432_wo_cover_page-14.pdf',1969,RES,1.0,2296432,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880535_wo_cover_page-4.pdf',1969,QJE,1.0,1880535,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880535_wo_cover_page-5.pdf',1969,QJE,1.0,1880535,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880535_wo_cover_page-6.pdf',1969,QJE,1.0,1880535,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880535_wo_cover_page-10.pdf',1969,QJE,1.0,1880535,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880535_wo_cover_page-12.pdf',1969,QJE,1.0,1880535,12
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880529_wo_cover_page-2.pdf',1969,QJE,1.0,1880529,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880529_wo_cover_page-4.pdf',1969,QJE,1.0,1880529,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880529_wo_cover_page-5.pdf',1969,QJE,1.0,1880529,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880529_wo_cover_page-8.pdf',1969,QJE,1.0,1880529,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880529_wo_cover_page-11.pdf',1969,QJE,1.0,1880529,11
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885451_wo_cover_page-15.pdf',1969,QJE,1.0,1885451,15
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885451_wo_cover_page-16.pdf',1969,QJE,1.0,1885451,16
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885451_wo_cover_page-17.pdf',1969,QJE,1.0,1885451,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-2.pdf',1969,QJE,2.0,1883083,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-3.pdf',1969,QJE,1.0,1883083,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-5.pdf',1969,QJE,1.0,1883083,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-8.pdf',1969,QJE,1.0,1883083,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-9.pdf',1969,QJE,1.0,1883083,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-13.pdf',1969,QJE,1.0,1883083,13
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-14.pdf',1969,QJE,1.0,1883083,14
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-17.pdf',1969,QJE,2.0,1883083,17
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-18.pdf',1969,QJE,1.0,1883083,18
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-19.pdf',1969,QJE,1.0,1883083,19
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296346_wo_cover_page-2.pdf',1969,RES,1.0,2296346,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296346_wo_cover_page-3.pdf',1969,RES,1.0,2296346,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296346_wo_cover_page-4.pdf',1969,RES,1.0,2296346,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296346_wo_cover_page-5.pdf',1969,RES,1.0,2296346,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296346_wo_cover_page-6.pdf',1969,RES,1.0,2296346,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296342_wo_cover_page-1.pdf',1969,RES,1.0,2296342,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296342_wo_cover_page-2.pdf',1969,RES,1.0,2296342,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296342_wo_cover_page-7.pdf',1969,RES,2.0,2296342,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296342_wo_cover_page-9.pdf',1969,RES,1.0,2296342,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296342_wo_cover_page-10.pdf',1969,RES,2.0,2296342,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296341_wo_cover_page-2.pdf',1969,RES,1.0,2296341,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296341_wo_cover_page-5.pdf',1969,RES,1.0,2296341,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296341_wo_cover_page-7.pdf',1969,RES,1.0,2296341,7
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296341_wo_cover_page-10.pdf',1969,RES,1.0,2296341,10
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/RES_shards/2296341_wo_cover_page-12.pdf',1969,RES,1.0,2296341,12
