pdf_url,year,journal,Answer,ID,page,Eq_count,Equal_count,Equiv_count,g_count,l_count
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881922_wo_cover_page-3.pdf',1954,QJE,1e,1881922,3,10,4,0,9,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879676_wo_cover_page-6.pdf',1967,QJE,e,1879676,6,9,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879403_wo_cover_page-12.pdf',1970,QJE,e,1879403,12,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879425_wo_cover_page-32.pdf',1970,QJE,1e,1879425,32,5,3,1,4,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883008_wo_cover_page-8.pdf',1970,QJE,1e,1883008,8,2,2,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884392_wo_cover_page-3.pdf',1950,QJE,1e,1884392,3,6,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883826_wo_cover_page-9.pdf',1959,QJE,1ef,1883826,9,8,5,0,3,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885583_wo_cover_page-15.pdf',1967,QJE,e,1885583,15,1,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879403_wo_cover_page-11.pdf',1970,QJE,e,1879403,11,15,16,0,8,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885929_wo_cover_page-3.pdf',1971,QJE,e,1885929,3,14,14,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885934_wo_cover_page-9.pdf',1971,QJE,et,1885934,9,22,11,0,7,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879584_wo_cover_page-6.pdf',1967,QJE,1e,1879584,6,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882247_wo_cover_page-12.pdf',1968,QJE,et,1882247,12,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884334_wo_cover_page-14.pdf',1958,QJE,et,1884334,14,6,5,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885711_wo_cover_page-15.pdf',1957,QJE,1ef,1885711,15,4,3,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884259_wo_cover_page-2.pdf',1960,QJE,1e,1884259,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880839_wo_cover_page-13.pdf',1970,QJE,1e,1880839,13,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885930_wo_cover_page-1.pdf',1971,QJE,e,1885930,1,4,4,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883011_wo_cover_page-10.pdf',1970,QJE,e,1883011,10,9,10,1,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880693_wo_cover_page-6.pdf',1966,QJE,e,1880693,6,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880535_wo_cover_page-1.pdf',1969,QJE,1e,1880535,1,7,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879631_wo_cover_page-7.pdf',1962,QJE,1e,1879631,7,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882186_wo_cover_page-13.pdf',1973,QJE,ef,1882186,13,10,10,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1886086_wo_cover_page-5.pdf',1976,QJE,1e,1886086,5,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881947_wo_cover_page-5.pdf',1974,QJE,1e,1881947,5,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885758_wo_cover_page-12.pdf',1943,QJE,1e,1885758,12,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882183_wo_cover_page-6.pdf',1973,QJE,1e,1882183,6,5,9,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885934_wo_cover_page-5.pdf',1971,QJE,1e,1885934,5,18,16,0,3,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879412_wo_cover_page-2.pdf',1970,QJE,1e,1879412,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882692_wo_cover_page-17.pdf',1950,QJE,1e,1882692,17,4,3,0,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882052_wo_cover_page-0.pdf',1972,QJE,1e,1882052,0,13,11,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882184_wo_cover_page-1.pdf',1973,QJE,1ef,1882184,1,5,6,0,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1886038_wo_cover_page-18.pdf',1976,QJE,e,1886038,18,4,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884356_wo_cover_page-5.pdf',1960,QJE,1e,1884356,5,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885711_wo_cover_page-4.pdf',1957,QJE,1e,1885711,4,2,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1886044_wo_cover_page-1.pdf',1976,QJE,1e,1886044,1,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880824_wo_cover_page-1.pdf',1962,QJE,e,1880824,1,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885932_wo_cover_page-12.pdf',1971,QJE,e,1885932,12,7,4,0,4,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879674_wo_cover_page-10.pdf',1967,QJE,1e,1879674,10,10,5,0,2,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882187_wo_cover_page-5.pdf',1973,QJE,1e,1882187,5,11,10,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882296_wo_cover_page-12.pdf',1957,QJE,e,1882296,12,11,22,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879425_wo_cover_page-35.pdf',1970,QJE,1e,1879425,35,14,16,0,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881791_wo_cover_page-6.pdf',1974,QJE,1e,1881791,6,8,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885896_wo_cover_page-6.pdf',1968,QJE,1e,1885896,6,14,10,0,5,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880567_wo_cover_page-12.pdf',1972,QJE,eta,1880567,12,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881797_wo_cover_page-2.pdf',1974,QJE,1e,1881797,2,7,0,0,7,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880630_wo_cover_page-3.pdf',1965,QJE,e,1880630,3,8,1,0,4,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879546_wo_cover_page-9.pdf',1962,QJE,e,1879546,9,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883074_wo_cover_page-6.pdf',1974,QJE,e,1883074,6,7,8,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884723_wo_cover_page-3.pdf',1940,QJE,1e,1884723,3,9,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883016_wo_cover_page-5.pdf',1970,QJE,e,1883016,5,10,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881839_wo_cover_page-11.pdf',1971,QJE,1e,1881839,11,4,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881838_wo_cover_page-13.pdf',1971,QJE,1e,1881838,13,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885272_wo_cover_page-0.pdf',1975,QJE,1e,1885272,0,12,4,0,8,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884404_wo_cover_page-15.pdf',1963,QJE,1e,1884404,15,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882184_wo_cover_page-8.pdf',1973,QJE,ef,1882184,8,11,11,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879374_wo_cover_page-12.pdf',1963,QJE,1e,1879374,12,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879410_wo_cover_page-0.pdf',1970,QJE,1e,1879410,0,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882054_wo_cover_page-1.pdf',1972,QJE,1e,1882054,1,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880635_wo_cover_page-5.pdf',1965,QJE,e,1880635,5,17,16,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1886049_wo_cover_page-0.pdf',1976,QJE,1e,1886049,0,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880705_wo_cover_page-12.pdf',1971,QJE,e,1880705,12,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884404_wo_cover_page-11.pdf',1963,QJE,1e,1884404,11,3,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879671_wo_cover_page-33.pdf',1967,QJE,ef,1879671,33,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879375_wo_cover_page-9.pdf',1963,QJE,1ef,1879375,9,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882076_wo_cover_page-12.pdf',1952,QJE,e,1882076,12,7,5,0,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882295_wo_cover_page-2.pdf',1957,QJE,1e,1882295,2,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879515_wo_cover_page-4.pdf',1968,QJE,e,1879515,4,17,13,0,3,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884666_wo_cover_page-14.pdf',1957,QJE,1e,1884666,14,7,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883014_wo_cover_page-1.pdf',1970,QJE,1e,1883014,1,4,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884209_wo_cover_page-3.pdf',1961,QJE,1e,1884209,3,5,2,0,1,5
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882009_wo_cover_page-10.pdf',1973,QJE,1e,1882009,10,15,13,4,9,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882249_wo_cover_page-2.pdf',1968,QJE,e,1882249,2,7,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879546_wo_cover_page-5.pdf',1962,QJE,e,1879546,5,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879458_wo_cover_page-10.pdf',1963,QJE,1e,1879458,10,17,2,13,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879569_wo_cover_page-5.pdf',1963,QJE,1e,1879569,5,3,1,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883993_wo_cover_page-7.pdf',1969,QJE,1e,1883993,7,7,3,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885894_wo_cover_page-8.pdf',1968,QJE,e,1885894,8,16,7,0,1,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879527_wo_cover_page-0.pdf',1968,QJE,1e,1879527,0,43,15,2,15,8
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884702_wo_cover_page-4.pdf',1975,QJE,1e,1884702,4,6,6,0,4,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884723_wo_cover_page-10.pdf',1940,QJE,1e,1884723,10,18,19,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881974_wo_cover_page-4.pdf',1954,QJE,ef,1881974,4,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884251_wo_cover_page-6.pdf',1960,QJE,1e,1884251,6,13,10,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881842_wo_cover_page-6.pdf',1971,QJE,1e,1881842,6,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885309_wo_cover_page-11.pdf',1952,QJE,1e,1885309,11,20,21,8,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883261_wo_cover_page-4.pdf',1944,QJE,e,1883261,4,13,10,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879672_wo_cover_page-4.pdf',1967,QJE,1e,1879672,4,5,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883101_wo_cover_page-8.pdf',1949,QJE,e,1883101,8,6,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879546_wo_cover_page-17.pdf',1962,QJE,e,1879546,17,5,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883824_wo_cover_page-32.pdf',1959,QJE,1e,1883824,32,12,5,0,4,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884852_wo_cover_page-4.pdf',1955,QJE,1e,1884852,4,3,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880634_wo_cover_page-3.pdf',1965,QJE,1e,1880634,3,11,8,1,0,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883201_wo_cover_page-10.pdf',1961,QJE,e,1883201,10,13,14,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879322_wo_cover_page-17.pdf',1964,QJE,e,1879322,17,13,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885941_wo_cover_page-2.pdf',1971,QJE,1e,1885941,2,3,1,0,2,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879524_wo_cover_page-2.pdf',1968,QJE,1et,1879524,2,12,12,0,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884696_wo_cover_page-3.pdf',1975,QJE,1e,1884696,3,14,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883085_wo_cover_page-8.pdf',1969,QJE,1e,1883085,8,6,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881823_wo_cover_page-17.pdf',1974,QJE,1e,1881823,17,6,12,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885221_wo_cover_page-10.pdf',1973,QJE,ef,1885221,10,5,2,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881804_wo_cover_page-4.pdf',1974,QJE,1e,1881804,4,4,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883097_wo_cover_page-7.pdf',1949,QJE,1e,1883097,7,6,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880529_wo_cover_page-9.pdf',1969,QJE,1e,1880529,9,8,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883012_wo_cover_page-2.pdf',1970,QJE,1e,1883012,2,8,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885456_wo_cover_page-4.pdf',1969,QJE,1e,1885456,4,17,2,0,19,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883096_wo_cover_page-8.pdf',1949,QJE,e,1883096,8,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879665_wo_cover_page-1.pdf',1964,QJE,e,1879665,1,19,12,0,3,9
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879515_wo_cover_page-5.pdf',1968,QJE,ef,1879515,5,2,2,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880560_wo_cover_page-7.pdf',1972,QJE,e,1880560,7,11,21,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882752_wo_cover_page-27.pdf',1943,QJE,e,1882752,27,9,17,0,1,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883205_wo_cover_page-7.pdf',1961,QJE,e,1883205,7,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883993_wo_cover_page-17.pdf',1969,QJE,1e,1883993,17,4,3,0,0,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884627_wo_cover_page-5.pdf',1976,QJE,1e,1884627,5,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883721_wo_cover_page-11.pdf',1959,QJE,e,1883721,11,7,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885934_wo_cover_page-10.pdf',1971,QJE,e,1885934,10,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1886038_wo_cover_page-14.pdf',1976,QJE,1e,1886038,14,10,14,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884305_wo_cover_page-2.pdf',1959,QJE,1e,1884305,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885129_wo_cover_page-7.pdf',1961,QJE,1e,1885129,7,1,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1883083_wo_cover_page-9.pdf',1969,QJE,ef,1883083,9,6,5,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880816_wo_cover_page-5.pdf',1962,QJE,e,1880816,5,1,2,0,6,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882022_wo_cover_page-11.pdf',1973,QJE,e,1882022,11,5,4,1,3,3
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880726_wo_cover_page-10.pdf',1966,QJE,e,1880726,10,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881713_wo_cover_page-10.pdf',1975,QJE,1e,1881713,10,3,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884746_wo_cover_page-8.pdf',1944,QJE,1e,1884746,8,4,3,0,1,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884510_wo_cover_page-16.pdf',1956,QJE,e,1884510,16,6,5,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882141_wo_cover_page-1.pdf',1949,QJE,1e,1882141,1,2,0,0,3,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884449_wo_cover_page-10.pdf',1954,QJE,1e,1884449,10,4,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884264_wo_cover_page-4.pdf',1956,QJE,1e,1884264,4,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880802_wo_cover_page-10.pdf',1972,QJE,1e,1880802,10,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884198_wo_cover_page-10.pdf',1961,QJE,et,1884198,10,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885271_wo_cover_page-2.pdf',1975,QJE,1e,1885271,2,10,7,4,2,4
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880516_wo_cover_page-20.pdf',1965,QJE,1e,1880516,20,6,4,0,2,6
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884854_wo_cover_page-3.pdf',1955,QJE,et,1884854,3,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880577_wo_cover_page-6.pdf',1966,QJE,e,1880577,6,1,6,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882268_wo_cover_page-28.pdf',1971,QJE,e,1882268,28,17,13,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881945_wo_cover_page-7.pdf',1974,QJE,e,1881945,7,6,17,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881668_wo_cover_page-14.pdf',1940,QJE,e,1881668,14,3,2,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881922_wo_cover_page-16.pdf',1954,QJE,e,1881922,16,8,7,0,0,1
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884356_wo_cover_page-4.pdf',1960,QJE,1e,1884356,4,5,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879603_wo_cover_page-5.pdf',1968,QJE,1e,1879603,5,4,1,1,2,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884513_wo_cover_page-23.pdf',1956,QJE,e,1884513,23,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884810_wo_cover_page-19.pdf',1967,QJE,1e,1884810,19,15,15,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881839_wo_cover_page-8.pdf',1971,QJE,1e,1881839,8,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1879374_wo_cover_page-14.pdf',1963,QJE,1e,1879374,14,2,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1882706_wo_cover_page-8.pdf',1965,QJE,e,1882706,8,5,2,0,3,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1884403_wo_cover_page-8.pdf',1963,QJE,e,1884403,8,9,11,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1885327_wo_cover_page-5.pdf',1976,QJE,1e,1885327,5,3,2,0,1,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1881841_wo_cover_page-6.pdf',1971,QJE,e,1881841,6,6,14,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/QJE_shards/1880558_wo_cover_page-12.pdf',1972,QJE,et,1880558,12,2,2,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1818067_wo_cover_page-11.pdf',1950,AER,e,1818067,11,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811355_wo_cover_page-0.pdf',1953,AER,e,1811355,0,14,16,1,0,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811344_wo_cover_page-2.pdf',1953,AER,1e,1811344,2,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1805071_wo_cover_page-7.pdf',1940,AER,1e,1805071,7,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808732_wo_cover_page-9.pdf',1953,AER,1e,1808732,9,7,9,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810499_wo_cover_page-3.pdf',1949,AER,e,1810499,3,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811910_wo_cover_page-1.pdf',1956,AER,e,1811910,1,3,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1814228_wo_cover_page-13.pdf',1960,AER,ae,1814228,13,7,7,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812532_wo_cover_page-8.pdf',1952,AER,ea,1812532,8,6,5,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1811344_wo_cover_page-13.pdf',1953,AER,1e,1811344,13,1,5,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812341_wo_cover_page-5.pdf',1958,AER,1e,1812341,5,8,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808153_wo_cover_page-6.pdf',1958,AER,1e,1808153,6,8,2,0,4,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1816928_wo_cover_page-9.pdf',1958,AER,e,1816928,9,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1801941_wo_cover_page-7.pdf',1948,AER,e,1801941,7,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808425_wo_cover_page-2.pdf',1950,AER,1e,1808425,2,1,1,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1810043_wo_cover_page-10.pdf',1957,AER,1e,1810043,10,8,8,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1802811_wo_cover_page-4.pdf',1950,AER,e,1802811,4,0,0,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/591_wo_cover_page-19.pdf',1948,AER,1e,591,19,3,3,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808157_wo_cover_page-8.pdf',1958,AER,1e,1808157,8,4,4,0,2,2
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1812463_wo_cover_page-17.pdf',1960,AER,1e,1812463,17,4,4,0,0,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1803060_wo_cover_page-16.pdf',1954,AER,e,1803060,16,10,13,0,1,0
'https://myawsbucket-1231.s3.eu-west-3.amazonaws.com/AER_shards/1808268_wo_cover_page-5.pdf',1958,AER,1e,1808268,5,2,2,0,0,0
